item_id,name,material,product_type,mass_kg,bbox_vol,fill,hull_fill,true_vol,faces,mb
B075X4F3PF,"Amazon Brand – Rivet Aiden Tufted Mid-Century Velvet Bench Seat Sofa, Without Side Pillows, 74""W, Hunter Green",velvet,SOFA,38.10175908,1.33009931140896,0.561411818464258,0.817780884186746,0.7467334731561617,35068,3.844808
B07DBGPVKR,"Amazon Brand – Ravenna Home Darian Faux Leather Oversized Pillow Sofa, 92""W, Brown Faux Leather",faux leather,PILLOW,58.513415730000006,2.0081363708159996,0.5994644341932727,0.714092038902941,1.203806333314145,45310,2.876096
B07BL5WPHR,AmazonBasics Classic Grand 3-Piece Mirror Table Vanity Set with Stool - White,pine,HOME_FURNITURE_AND_DECOR,39.91612856,0.8675573874624,0.10923714730312648,0.5208562688276329,0.09476949412814575,27048,1.883592
B07B51N75G,"Stone & Beam Brecken Modern Wood Bedroom Dresser, 55"", Brass Hardware, Brown",wood,BED,64.99978662100001,0.5362666693999999,0.9141652091698687,0.9761532023300631,0.4902363320028797,76646,4.50418
B072Y6Y96S,AmazonBasics Classic Reception Office Chair with Mahogany Wood Finish Legs - Black,caressoft upholstery; mahogany wood finish legs,CHAIR,12.201634753,0.4038905290986165,0.24619862694925687,0.7479253151436113,0.09943729370188827,13700,1.471456
B07B4YXRJ6,"Amazon Brand – Stone & Beam Katama Slipcover King Headboard, 83""W, Cream Herringbone",stone,HOME_FURNITURE_AND_DECOR,39.91612856,0.282906272896,0.5908817949412902,0.7193346498641011,0.16716416632893896,18408,1.26098
B07B7B9FH8,"Amazon Brand – Rivet Federal Mid-Century Modern Wood Dining Kitchen Chairs, Set of 2, Green",wood,CHAIR,11.9975181865,0.297326889216,0.15106831675841667,0.5196342519704051,0.044916672680877345,21052,3.317544
B07JQZ87G8,"Amazon Basics Tufted Outdoor Square Seat Patio Cushion - Pack of 2, Red",spun_polyester,PILLOW,1.8506568696,0.0288002649799999,0.24452818195497705,0.48503166114448343,0.007042476435380969,42328,3.140136
B07HSCRGTJ,"Amazon Brand – Stone & Beam 2-Tier Rustic Accent End Table, 26""W, Light Wood and Dark Metal",stone,TABLE,22.22602613,0.0511641828327199,0.07840517180080803,0.592222536800338,0.004011536545047357,3256,2.63996
B075X2X4XS,"Amazon Brand – Stone & Beam Charles Classic Oversized Leather Accent Arm Chair, 39""W, Sod",stone,CHAIR,44.905644630000005,0.9471395250719998,0.5232312720722929,0.6901487552604393,0.4955730185333698,42706,4.25244
B07JM1QT63,"Amazon Brand – Stone & Beam Vintage Throw Pillow - 20 x 20 Inch, Multi Color Bright",,PILLOW,0.6803885550000001,0.0393289535999999,0.6745494868630169,0.6159281112354071,0.02652932546973933,10240,3.393712
B07HSDY9FC,"Amazon Brand – Stone & Beam Kinsley Dining Chair, 37.5""H, Set of 2, Washed Denim",,STOOL_SEATING,12.70058636,0.4071161212499999,0.21587738771801182,0.5897532945936992,0.08788716475333934,35856,4.9388
B07JY29YYP,"Amazon Brand – Stone & Beam Wolcott Swivel Chair, Fabric, 33""W, Latte",textile,CHAIR,31.751465900000003,0.6424384570559999,0.5232529903553937,0.6183854686115957,0.33615784377385716,24054,3.952068
B075YQ46MP,"Amazon Brand – Rivet Mid-Century Modern Wood and Metal 3-Tiered Kitchen Bar Cart with Wheels, 27.9""W, Natural and Gold Finish",rubberwood trays; metal frame,HOME_FURNITURE_AND_DECOR,14.106722707,0.1785813428635676,0.13688319648271466,0.808954130191731,0.024444785043340758,25422,2.988304
B07G2N6Y3P,ROSSINI LIFE 3 SEATER,,SOFA,59.99999994968457,1.6071999950819678,0.5582135620749713,0.8199224865913041,0.8971608342215815,27578,3.29488
B075YV7TMR,"Amazon Brand – Rivet Tina Mid-Century Modern Curve Back Dining Room Kitchen Chairs, 25""W x 36""H, Light Grey, Set of 2",stone,CHAIR,7.983225712000001,0.2802187943999999,0.20573982986691097,0.6186189664022015,0.057652167085366884,24712,4.431336
B073P1H7FL,"Amazon Brand – Rivet Modern Black and Gold Mandala Canvas Print Wall Art, 36"" x 36""",canvas,WALL_ART,2.2679618500000003,0.031856452416,0.7588291947039165,0.9980250718879174,0.024173606132956917,660,2.15212
B07B51H792,"Amazon Brand – Rivet Imogene Oiled Bronze Queen Bed, 63.5""W, Dark Bronze",metal,BED,38.328555265,4.068662185239999,0.30222488017605775,0.710209300595059,1.229650941411016,17216,1.327036
B0728NWFGY,"Amazon Brand – Rivet Madison Modern Round Lift-Top Storage Tray Ottoman Pouf, 19.7""W, Caviar",wood frame,OTTOMAN,6.078137758,0.1049343185180399,0.8023770036272573,0.7601951090230233,0.08419688407017308,10376,3.89736
B075X2X4SR,"Amazon Brand – Stone & Beam Leila Tufted Oversized Accent Chair, 44"" W, Linen",linen,HOME_FURNITURE_AND_DECOR,44.45205226,0.8046703906559999,0.607422410079688,0.7775998366626362,0.4887748280120315,27314,2.682364
B07BWM2CSV,"Amazon Brand – Rivet Edgewest Modern Left-Facing Sofa Chaise Sectional, Leather, 115""W, Saddle",metal,SOFA,51.70953018,1.2388620383999998,0.48232742650671334,0.7045925119009773,0.5975371387783329,70399,4.0626
B07HZ1LZPZ,"Amazon Brand – Stone & Beam Carrigan Casual Ottoman with Slipcover, 33""W, Navy",stone,HOME_FURNITURE_AND_DECOR,13.6077711,0.2690551070499999,0.9307224186330768,0.9066076899306608,0.2504156199791573,13260,2.173224
B0754KHKCX,Furniture 247 2 Tier (4 Cube) Shelving Unit - White,,SHELF,18.49999998448607,0.2421665992589701,0.34354743081818223,0.9999998322820224,0.0831957130053955,504,10.293572
B07DBK7KF8,"Amazon Brand – Ravenna Home Wood and Metal Detailed Swivel Kitchen Bar Stool, 44 Inch Height, Dark Espresso",metal,STOOL_SEATING,8.1737345074,0.2481715965590399,0.11985495670698189,0.6887829141491221,0.029744595961486302,18708,3.162772
B07DBF3S66,"Amazon Brand – Ravenna Home Westcott Curved Tufted Rolled Arm Accent Chair, 34""W, Charcoal",wood,CHAIR,22.6796185,0.5352916390919998,0.47511893091111834,0.7421379885368207,0.2543271912910512,68116,4.920912
B07B4MYQMC,"Amazon Brand – Rivet Edgewest Low Back Modern Left U-Sectional, 117""W, Rouge Red",polyester,SOFA,53.97749203,1.4535981250559995,0.45950566633993917,0.7880130332263654,0.6679365750443432,35443,4.207236
B07B4W23CD,"Amazon Brand – Stone & Beam Bridgewater Curved King Headboard, 82""W, Spinnsol Natural","polyster/linen blend fabric, polyurethane foam, plywood frame",HEADBOARD,37.19457434,0.3009975915519999,0.5046477703301323,0.6933219581133735,0.1518977634514566,63904,3.38216
B072JC9KZ4,"Amazon Brand – Stone & Beam Contemporary Hourglass Wool Runner Rug, 2' 3"" x 7' 6"", Navy",wool,RUG,5.8967008100000005,0.01991028276,0.9991181641103866,0.9991181641103866,0.019892725158089878,536,1.257604
B075Z8Z38V,"Amazon Brand – Stone & Beam Quarterfoil Wool Runner Rug, 2' 3"" x 7' 6"", Light Multi",wool,RUG,6.35029318,0.01991028276,0.9955644313955383,0.9955644313955383,0.019821969334883786,1052,2.659232
B0825DNRXL,"Amazon Brand – Rivet Scandinavian Striped Table Lamp, LED Bulb Included, 25.25""H, Black and Blond Wood",wood,LAMP,0.5896700810000001,0.0595833647039999,0.1260981141418046,0.5640398732912305,0.007513349923397751,12020,11.69814
B07DBDPMWN,"Amazon Brand – Ravenna Home Naomi 3-Drawer Storage End Table Nightstand, 17.7""W, Grey",pine,TABLE,21.31884139,0.107272473970752,0.8112273375124321,0.9727624469254087,0.08702236344766483,6722,0.415188
B07JKJSTYT,"Amazon Brand – Rivet Modern Texture Throw Pillow - 18 x 18 Inch, Grey",,PILLOW,0.8482177319,0.0185829305759999,0.6320743047803826,0.5880266559863402,0.011745792924607253,22016,2.781944
B073772DH1,"Amazon Brand – Rivet Brass Arc Mid-Century Modern Living Room Standing Floor Lamp with Bulb, 76""H, Brass with Linen Shade",metal,LAMP,18.960161066,1.0810218379519998,0.035658889151717096,0.37650369336345635,0.03854803789011584,9880,3.151268
B07DBDX3VS,"Amazon Brand – Ravenna Home Rosalind Swivel Ladder Back Counter Stool, 39""H, Cherry",cherry,STOOL_SEATING,7.983225712000001,0.2234239135480533,0.15574343378911054,0.6667464892934081,0.034796807486575196,18150,2.936536
B07DBHKFZP,"Amazon Brand – Ravenna Home Flush Mount Pendant Ceiling Light with Opal Glass Shade And LED Light Bulb - 7.75 x 7.75 x 10 Inches, Dark Bronze",glass,LIGHT_FIXTURE,1.5512859054,0.0277118099698175,0.3264825747059416,0.5413406759629615,0.0090474230687078,10832,8.87902
B078JJHJFX,"Amazon Brand – Rivet Modern Ceramic Indoor Window Sill Planter Box Pot - 3 x 12 x 3 Inch, Green and Blue",ceramic,PLANTER,0.9389362059,0.0021096788128919,0.593554223771139,0.8373896876213304,0.0012522087701924696,4032,1.67956
B075YQXR5P,"Amazon Brand – Rivet Wide Cushion Mid-Century Modern Top-Grain Leather Set of 2 Accent Dining Room Kitchen Chairs, 26.8""W, Black",leather,CHAIR,7.484274105000001,0.3256437358079999,0.2116158243192018,0.6219965396926014,0.06891136758739427,49456,3.4965
B07BZQQP5G,"Amazon Brand – Rivet Fun Contemporary Office Desk Chair, 36""-39""H, Grey/Black",metal,CHAIR,22.906414685,0.2214465893639999,0.22279126601878896,0.604827656696226,0.04933636599994842,64564,3.241236
B07DBK7KH8,"Amazon Brand – Ravenna Home Accent Bedroom Table Lamp With LED Light Bulb - 18.5 Inches, Dark Bronze With White Shade",,LAMP,1.7463306245,0.0366272363840904,0.10936458040237589,0.5289434939556412,0.004005722338444682,18952,1.814428
B075QG3JVF,"Rivet Payton Mid-Century Modern Tufted King Bed with Headboard, 82"" W, Natural",tela,BED,59.42060047,7.185385279200698,0.3460968746916392,0.7394188764476902,2.486839388586673,32774,3.3671
B073ZRS8VF,"Amazon Brand – Rivet Emerly Modern Ottoman, 33"" W, Navy",metal,OTTOMAN,11.33980925,0.3114853125119999,0.7093855404992114,0.9447808852927313,0.22096317677389082,2908,2.640368
B07BZR1KVN,"Amazon Brand – Rivet Mid-Century Ceramic Planter with Stand, 18.9""H, White",ceramic,PLANTER,5.533826914,0.0628084157135625,0.223995649356196,0.7118265321036835,0.014068811862793336,4416,2.189756
B07B4Z7WD5,"Amazon Brand – Rivet Modern Geometric Area Rug, 8 x 10 Foot, Red, Beige",,RUG,18.1436948,0.0566336931839999,0.879269039767736,0.879269039767736,0.049796253024396164,3632,2.756508
B0719STF8C,"Amazon Brand - Stone& Beam Vintage Area Rug, 4' x 6', Dark Blue",stone,RUG,9.0718474,0.0113267386368,0.9974838280954134,0.9974838280954134,0.011298238615271487,3200,4.154488
B07B4D6MBS,"Amazon Brand – Rivet Edgewest Modern Ottoman, 32""W, Hunter Green",,HOME_FURNITURE_AND_DECOR,11.79340162,0.259046707712,0.7630508783217284,0.9297704945018255,0.19766581784599363,16932,3.192272
B07HSH4ZR2,"Amazon Brand – Rivet Kingston Modern Dresser 19.69""W, White",hardwood,DRESSER,14.741752025,0.1175858365697919,0.6940559294512517,0.9084370455017081,0.0816111470907499,8150,2.3851
B07JXF7251,"Amazon Brand – Stone & Beam Contemporary Vine Throw Pillow - 17 x 17 Inch, Black / Ivory",,PILLOW,0.6803885550000001,0.0260472382279999,0.5794024215983619,0.5374691346122874,0.015091832905252567,9404,3.802232
B07B4ZM3N8,"Amazon Brand – Stone & Beam Bridgewater Scalloped King Headboard, 88""W, Spinnsol Cocoa",stone,HEADBOARD,41.276905670000005,0.3677257161599999,0.5817700710076725,0.7275605760231241,0.21393181600175037,51266,3.144612
B07HPTFK9Y,"Amazon Brand - Alkove Kutina Hand-Crafted Leather Sofa, 3 Seater, 94 x 203 x 87cm, Grey",leather,SOFA,58.49999995094245,1.6601339949199898,0.5380000015297204,0.8533276106322149,0.8931520918064954,25440,4.228748
B07JY3QG6M,Amazon Basics Deep Seat Patio Seat and Back Cushion Set - Black Floral,spun_polyester,PILLOW,2.4856861876000003,0.051209575,0.3497957243632542,0.5591816867065694,0.017912890381459393,18160,4.969132
B07B8J8LXH,"Amazon Brand – Stone & Beam Bruckner Casual Wood Side Table, 24""W, Brown",wood,TABLE,18.1436948,0.2359737215999999,0.23190060522023065,0.909119434249011,0.05472244885511019,1778,2.726972
B071PDYXKX,"Amazon Brand – Rivet Audrey Modern Ottoman, 39""W, Denim",wood frame; synthetic legs; linen,OTTOMAN,17.372587771,0.4502636212774079,0.9899601572351518,0.946013178458941,0.44574304531705156,10636,3.554816
B07DTLWMN5,"Amazon Brand – Stone & Beam Modern Adjustable Floor Lamp With Bulbs And Off-White Shade - 16 x 19 x 64 Inches, Dark Bronze",,LAMP,10.745603245300002,0.0909902814940407,0.054877583176902334,0.4444195803305154,0.004993326740978975,19704,1.976468
B07JQMLVF8,Amazon Basics Deep Seat Patio Seat and Back Cushion Set - Green/Blue Flower,spun_polyester,PILLOW,2.4856861876000003,0.051209575,0.3497957243632542,0.5591816867065694,0.017912890381459393,18160,4.02542
B075X2NLK5,"Rivet Modern Deer Head Ceramic Lamp With Bulb, 19.5""H, White and Brass",ceramic+fabric,LAMP,1.81436948,0.0460148757119999,0.13907294755942928,0.5858225970078188,0.006399424396848618,26076,3.073432
B0732D26C3,"Amazon Brand – Stone & Beam Contemporary Mode Tone Wool Area Rug, 8 x 10 Foot, Dusty Blue",wool,RUG,23.58680324,0.1019406477312,0.9934607459073539,0.9934607459073539,0.10127403193331676,1092,1.8155
B07DT153M1,"Amazon Brand – Stone & Beam Modern Farmhouse Wood Base Adjustable Living Room Floor Lamp With LED Light Bulb And White Shade- 16 x 16 x 66.25 Inches, Black",linen,LAMP,8.445889929400002,0.1240922738408914,0.07061008586006129,0.511064230553447,0.00876216611047558,20358,2.734928
B075YPTFCH,"Amazon Brand – Rivet Tina Mid-Century Modern Curved Back Kitchen Dining Room Table Chairs, 25""W x 36""H, Marine Blue, Set of 2",,CHAIR,7.983225712000001,0.2802187943999999,0.20573982986691097,0.6186189664022015,0.057652167085366884,24712,4.09954
B075ZCLPVG,"Amazon Brand – Stone & Beam Wood and Metal Round Nesting Side End Tables, 34"" W, Set of 2, Pine",metal; wood,TABLE,19.50447191,0.3788689196799999,0.12118216734976729,0.7127263608790301,0.045912156828287295,22268,3.20434
B072635G66,"Amazon Brand – Rivet Emerly Modern Loveseat Sofa, 63""W, Ecru","velvet, hardwood frame, metal legs",SOFA,39.46253619,1.22853818808,0.5985636965229194,0.8327398597390259,0.7353583591767343,35020,3.128184
B073G6T3GM,"Amazon Brand – Rivet Six-Sided Modern Ottoman, 19""W, Mustard",,OTTOMAN,5.8967008100000005,0.1005674117679999,0.789701544886767,0.7523056245678877,0.07941824043845315,9552,2.204084
B0735VV7XT,"Amazon Brand – Stone & Beam Garrison Vintage Pattern Wool Area Rug, 8 x 10 Foot, Grey Multi",stone,RUG,12.70058636,0.0755115909119999,0.9644706286065367,0.9644706286065367,0.07282871155397617,33860,3.185512
B073P1S8VZ,"Amazon Brand – Stone & Beam Modern Black and White Print Wall Art of English Bulldog, Black Frame, 18"" x 18""",paper,WALL_ART,0.45359237,0.0026547043679999,0.9951323315617419,0.9951323315617419,0.002641782147334881,1760,0.998364
B07HK83QRB,"Tischlampe mit LED-Lampe, modernes Design, mit USB-Port, 21,6 cm Höhe, satiniertes Messing mit Holz",,LAMP,0.7983225712,0.0027601960924999,0.2153324806071828,0.5130489325046693,0.0005943598715602565,36490,3.431468
B00TOAN83I,"3525-84 Spiegel mit Applikation GW-Adana in Weiß, 87 x 63 x 3 cm (BxHxT)",,HOME_MIRROR,15.759999986783813,0.0224279999313703,0.9499922000741661,0.9499922000741661,0.021306424998065718,1064,9.539408
B07JLZJ94R,"Amazon Brand – Stone & Beam Classic Ticking Stripe Throw Pillow - 17 x 17 Inch, Indigo",,PILLOW,0.6803885550000001,0.0260472382279999,0.6378152775724918,0.5958591039691358,0.016613326480388577,10240,2.568016
B075X33SVR,"Amazon Brand – Stone & Beam Janelle Button Tufted Ottoman, 37""W, Khaki",stone,OTTOMAN,12.24699399,0.4262439217039999,0.4837070918201738,0.6422282411136954,0.20617720777346765,39228,3.521856
B07B4Z9BS4,"Amazon Brand – Stone & Beam Schoolhouse Semi-Flush Mount Ceiling Fixture With Light Bulb And Clear Glass Shade - 11 x 11 x 10.5 Inches, Matte Black",glass,LIGHT_FIXTURE,1.315417873,0.0208197648119999,0.4042714167817447,0.48095853619395684,0.008416835817609915,16178,1.197544
B0154WJZH2,"Amazon Brand - Movian Loue 2-Door 4-Drawer Sideboard Storage Cabinet, 145 x 90 x 38cm, Light Brown Oak-Effect/White",wood,CABINET,20.9999999823896,0.4958999984825459,0.9938200661501005,0.9938200661501005,0.49283536929575855,6324,4.161072
