item_id,name,material,product_type,h,w,l,bbox_vol,mass_kg,apparent_density
B07RHV285V,"365 Everyday Value, Pumpkin Spice Cheesecake Sandwich Cremes, 9.7 oz",,GROCERY,0.07111999999999999,0.19812,0.07111999999999999,0.0010021017377279996,0.272155422,271.58462235285646
B074HC7WS9,"365 by Whole Foods Market, Organic Seeds, White Chia, 15 Ounce",,GROCERY,0.21462999999999996,0.05334,0.16129,0.0018465066618179996,0.43318071335,234.59472002310943
B07G4V86XR,"Amazon Brand - Solimo Maternity Pillow, Medium, Baby Pink",polyester,BODY_POSITIONER,0.253999492,1.26999746,1.015997968,0.32773931355625285,1.4999999987421142,4.5768082640615395
B07BL3QC3C,"AmazonBasics Tapis de gamelle en silicone étanche pour animaux de compagnie - 61 x 41 cm, Noir",,PET_SUPPLIES,0.00127,0.4064,0.6095999999999999,0.0003146316288,0.4399845989,1398.4118525467204
B07DB9638P,"Amazon Brand – Ravenna Home Anne Marie Half-Moon Curved Leg Storage Console Entryway Table, 48""W, Dark Espresso",pine,TABLE,0.7797799999999999,1.2191999999999998,0.3937,0.3742936514111999,16.329325320000002,43.6270432544969
B07WNSKSQM,"Amazon Brand - Happy Belly Double Filled with Fudge Chocolate Sandwich Crèmes Cookies, 15.25 Ounce",,GROCERY,0.03505199999999999,0.158242,0.165862,0.0009199865205394078,0.44724207682,486.13981491573634
B071J7Q3J4,"Amazon Brand – Stone & Beam Bradbury Chesterfield Tufted Sofa Couch, 92.9""W, Hemp",wood/polyester/nylon fabric,SOFA,0.770000000002,0.98999999993,2.3600000000819996,1.799027999939977,57.878386412,32.172032016139305
B07PM7L9D8,Amazonベーシック ペーパータオルホルダー 壁取り付け式 壁掛け式,,PAPER_TOWEL_HOLDER,0.09652,0.06604,0.34036,0.002169516177088,0.2177243376,100.35617152771692
B07PBZVNVD,"Amazon Brand – Rivet Revolve Modern Leather Sofa Couch, 80""W, Chestnut",leather,SOFA,0.89916,0.87884,2.0294600000000003,1.6037153644338242,49.486927567,30.857675036661426
B00JZVPJD8,AmazonBasics Mini Bluetooth Speaker - Red,,PORTABLE_AUDIO,0.06604,0.04572,0.08381999999999999,0.00025308181641599996,0.2636505650625,1041.760205439366
B07WDXFW1Q,Amazon Brand - Solimo Buda Fabric 2 seater Sofa (Blue),wood,SOFA,0.83999832,0.8199983599999999,1.26999746,0.8747707513544971,27.999999976519465,32.008386120779875
B075QFF9FY,"Stone & Beam Chanton Upholstered Tufted King Sleigh Bed with Headboard, 95.5""L, Grey",stone,BED,1.325118,2.4257,2.060194,6.622161370870124,60.32778521,9.109984162477936
B07BH18C8F,"AmazonBasics High-Density Round Foam Roller | 12-"", Red Speckled",,MUSCLE_ROLLER,0.15239999999999998,0.15239999999999998,0.30479999999999996,0.007079211647999998,0.12700586360000002,17.940678978835365
B019N199WQ,Hausbell pbd-9 W LED empotrada luz de techo redondo ultrafino blanco frío Super brillante LED Downlight (9 vatios),,LIGHT_BULB,0.035559999999999994,0.08128,0.08128,0.000234924949504,0.19050879540000001,810.9347083067322
B07K4R14F8,AmazonBasics 5-Piece PE Wicker Rattan Sectional Furniture Outdoor Patio Set,rattan,OUTDOOR_LIVING,0.7594599999999999,0.65024,0.7594599999999999,0.3750450966179839,45.359237,120.94342096199256
B074H5ZKPX,"365 EVERYDAY VALUE Organic Lemonade, 59 FZ",,GROCERY,0.24561799999999998,0.10744200000000001,0.10744200000000001,0.002835360982298952,1.9640549621,692.7001444830195
B07GZB9WWT,"AmazonBasics Ultra Soft Foam Earplugs, NRR 32dB, 50-Pair",,EARPLUG,0.01016,0.011684,0.023622,2.80415439168e-06,0.02086524902,7440.8345995169675
B07R184KJC,"AmazonBasics 5A Drumsticks - Oak, 2-Pair Pack",,INSTRUMENT_PARTS_AND_ACCESSORIES,0.405892,0.029972,0.029972,0.000364621219659328,0.19050879540000001,522.4841153731967
B01M35YM93,AmazonBasic Havana Bronze Commercial Patio Heater,,OUTDOOR_LIVING,0.838199999145036,1.0159999989636799,2.2605999976941877,1.9251522728290336,18.13999998478797,9.422631259256718
B076BS8F71,"Amazon Brand - Solimo Microfibre Reversible Comforter, Double (Strawberry Pink and Candy Pink, 200 GSM)",polyester,HOME_BED_AND_BATH,0.24699950599999998,0.250999498,0.47099905799999997,0.0292004117968284,2.299999998071242,78.76601241360082
B087MVH63Z,"AmazonCommercial Non-Stick Heat Resistant Silicone Spatula Set, 2 Small & 2 Large Spatulas, Multicolor, Pack of 4",,FOOD_SERVICE_SUPPLY,0.0254,0.05841999999999999,0.2794,0.0004145927191999999,0.272155422,656.4404279099556
B07CJXW5GY,"Amazon Brand - Solimo First Aid Antiseptic, 10% Povidone Iodine Solution, 8 fl oz",,HEALTH_PERSONAL_CARE,0.16408399999999998,0.0508,0.0508,0.0004234417337599999,0.29483504050000003,696.282432725698
B074H67HDK,"Whole Foods Market, Evening Primrose Oil 500 mg, 120 ct",,HERBAL_SUPPLEMENT,0.104394,0.050291999999999996,0.050291999999999996,0.000264042205850016,0.045359237000000004,171.7878278359992
B07WHYG7WX,"Amazon Brand - Solimo Sunburn Relief Gel with Aloe Vera, 8 Fluid Ounce",,SKIN_MOISTURIZER,0.157988,0.074168,0.043434,0.000508944583141056,0.30390688790000003,597.1315895030777
B07HH3J9WR,AmazonBasics in-Ear Headphones with Mic - Green,,HEADPHONES,0.014224,0.016256,0.024384,5.638198788096e-06,0.015422140580000002,2735.2956430981044
B07SFJ5CXJ,"Marque Amazon - Happy Belly Select Sachets de thé noir Pour tous les jours, 6 x 25 pyramides",,GROCERY,0.1799999998164,0.0899999999082,0.2799999997144,0.00453599998611984,0.44999999962263426,99.20634942672713
B0869QBYF8,"AmazonBasics Kraft Bubble Mailer, 12.5"" x 19"", 50-Pack",,OFFICE_PRODUCTS,0.35559999999999997,0.35559999999999997,0.5334,0.06744915542399998,3.129787353,46.40217261914519
B07ZPP9T2F,"365 by Whole Foods Market, Organic Taco Seasoning, Mild, 1 Ounce",,GROCERY,0.15875,0.0127,0.10413999999999998,0.0002099592575,0.031751465900000005,151.2267964655
B07BL227W9,"AmazonBasics, set di 3 valigie Premium, espandibili, morbide, con rotelle multidirezionali e chiusura con combinazione TSA, (53 cm, 64 cm, 74 cm), Grigio",,SUITCASE,0.8000999999999999,0.30479999999999996,0.530098,0.12927525370703996,11.9340152547,92.31476955167722
B07VQSWPXR,"Amazon Brand - Movian Lina - Divano a 2 posti e mezzo, 82 x 184 x 82 cm (Lu x La x A), blu petrolio, gambe in faggio laccato",tela,SOFA,0.8199999991635999,1.8399999981231998,0.8199999991635999,1.2372159962141185,37.99999996813356,30.714119510589562
B07CT3WVVG,"Amazon-merk: Solimo proteïnegrendel, smaak: pinda's (verpakking van 24)",,SNACK_FOOD_BAR,0.07399999992452,0.13699999986025999,0.27299999972154,0.0027676739915309173,1.4499999987840437,523.9056345584935
B07WH22W1R,Marca Amazon - Happy Belly 100% Aceite de oliva virgen extra griega (4 x 1L),,GROCERY,0.299999999694,0.1699999998266,0.1699999998266,0.008669999973469799,5.999999994968457,692.0415240286571
B078ZMFWC3,"Allegro Tea, Tea Spice Puer Yunnan Organic, 0.75 Ounce",,TEA,0.15239999999999998,0.1016,0.03175,0.0004916119199999999,0.022679618500000002,46.133174517005216
B075YV7V1P,"Amazon Brand – Rivet Ray Mid-Century Modern Kitchen Dining Room Chairs, Set of 2, 34.3""H, Brown Faux Leather",leather,CHAIR,0.8712199999999999,0.44958,0.5308599999999999,0.2079288838833359,4.490564463,21.596636211059316
B086VZVMKN,"Stone & Beam Cherrie - Silla giratoria tapizada, 34"" W",,CHAIR,0.8382,0.8635999999999999,0.9144,0.661906289088,35.38020486,53.451984734498005
B08CHWM281,Solefit Women's Black Slippers-6 UK (40 EU) (SLFT-0069),,SHOES,0.039999919999999994,0.09999979999999999,0.29999939999999997,0.0011999928000143995,0.29999999974842284,250.00149979635123
B07T8HP5K9,Amazonbasics Wall Mounted Key Storage Box With Waterproof Cover - Combination Lock - Black,,SAFE,0.04064,0.08381999999999999,0.12446,0.000423966119808,0.4762719885,1123.372756095906
B07GPPBX5L,"AmazonBasics – Transportín para mascotas abatible, transportable y suave de gran calidad, 76 cm, Caqui",,PET_SUPPLIES,0.5257799999999999,0.5257799999999999,0.76454,0.21135296090613592,3.6015234178,17.040326297578932
B074H6ZXSQ,"365 Everyday Value, Alkaline Water pH 9.5+, 50.7 fl oz",,GROCERY,0.30861,0.08763,0.08763,0.002369821405509,1.5694296002,662.2564875781901
B07GDSFGHG,Marca Amazon - Rivet - Mesa Auxiliar En Forma De C (Nogal),,TABLE,0.599999999388,0.349999999643,0.47999999951039996,0.10079999969155198,5.199999995639329,51.58730170189811
B074T1Z3ZJ,"AmazonBasics iPhone Case, Freely-Removable Synthetic Leather One-Piece Wallet-Style Case, dk grey",フェイクレザー,CELLULAR_PHONE_CASE,0.14478,0.015239999999999998,0.07619999999999999,0.00016813127663999994,0.09525439770000001,566.54775722638
B000S6I9VI,"Strathwood Griffen All-Weather Wicker 3-Seater Sofa, Natural",,OUTDOOR_LIVING,0.76199999922276,2.006599997953268,0.812799999170944,1.2427949299570475,25.199999978867517,20.27687703854606
B00DIHVM36,"AmazonBasics 128 disklik CD ve DVD çantası, naylon (siyah)",poliüretan,STORAGE_RACK,0.07111999999999999,0.30479999999999996,0.32004,0.006937627415039998,0.7823561197760001,112.76998215267942
B07TN1YBXZ,"AmazonBasics Memory Foam Filled Bean Bag Chair with Microfiber Cover - 4', Red",,BEAN_BAG_CHAIR,0.762,1.2191999999999998,1.2191999999999998,1.1326738636799998,19.958064280000002,17.62030971135616
B00M92LGG4,Pinzon by Amazon Microfibre Fitted Sheet,microfaser,HOME_BED_AND_BATH,0.050799999948184,0.018299999981334,0.279399999715012,0.0002597414152051913,0.3299999997232651,1270.4943470896649
B07ZDQ271T,"AmazonBasics Putty Slime 4"" Tin, Hypercolor - Green/Yellow, 3.2oz",,TOY_SLIME,0.038099999999999995,0.11176,0.11176,0.00047588033855999994,0.16782917690000002,352.67096221677537
B07KYVFS21,"AmazonBasics Premium Microfiber Pillowcases, 2-Pack - 65 x 65 cm, Dark Grey",,HOME_BED_AND_BATH,0.024891999999999997,0.150114,0.24002999999999997,0.0008969051442506398,0.24947580350000004,278.1518258638554
B083V8BC1P,"AmazonCommercial – Laser-Distanzmesser, 80 m, schnelle Messung, für den Außenbereich",,BISS,0.040000000009999995,0.01999999999992,0.0959999999986,7.680000001777278e-05,0.08299999999389991,1080.72916633714
B07HRYGTJB,"AmazonBasics 4-Panel Plastic Pet Pen, 24-In, Beige",,PET_SUPPLIES,0.899922,0.599948,0.899922,0.48587365095088364,3.6196671126,7.4498115004098215
B075HWHWYS,"Rivet Modern Party Birds on Canvas, 36""W, Red and Orange",,WALL_ART,0.9144,0.038099999999999995,0.6095999999999999,0.021237634943999995,2.2679618500000003,106.78975582640098
B07RQMRZGX,"Amazon Basics Rectangular Wall Mirror - 20"" x 28"", Standard Trim, White",,HOME_MIRROR,0.7111999999999999,0.03937,0.508,0.014223971552,3.3839999971622094,237.90823714677586
B07VZNPWXF,"AmazonBasics Commercial Patio Heater, Sable Brown",,ABIS_LAWN_AND_GARDEN,2.2605999999999997,0.4572,0.8382,0.8663185254239999,18.143694800000002,20.943445473614897
B077S7LX5Q,"Wickedly Prime Garlic Flavored Extra Virgin Olive Oil, 250ml",,PANTRY,0.21499999978069997,0.04699999995206,0.04699999995206,0.0004749349985466989,0.4999999995807047,1052.7756453213697
B073P6HGVH,"Amazon Brand – Stone & Beam Modern Black and White Desert Cactus Photo on Wood, Black Frame, 20"" x 20""",wood,WALL_ART,0.508,0.038099999999999995,0.508,0.009832238399999998,1.587573295,161.46611080951826
B073P13J43,"Amazon Brand – Rivet Aerial Turquoise Blue Overhead Photo of Mediterranean Beach 16"" X 24""",canvas,WALL_ART,0.6095999999999999,0.038099999999999995,0.4064,0.009438948863999997,0.90718474,96.11078024376087
B085212PXH,Movian GW-MONTERIA Filing Shelf 4205,wood,HOME_FURNITURE_AND_DECOR,1.9599999980007998,0.36999999962259994,0.49999999949,0.3625999988904439,28.7349999759031,79.24710442314453
B07N31XC3P,"Amazon Brand - Solimo Gentle Skin Cleanser, All Skin Types, Fragrance Free, 8 Fluid Ounce",,SKIN_CLEANING_AGENT,0.155448,0.086868,0.041401999999999994,0.000559070121083328,0.2676194983,478.68681978823184
B074J6TR3M,"365 EVERYDAY VALUE Herbal Mint Body Lotion, 16 FZ",,BEAUTY,0.20955,0.0635,0.0635,0.0008449579874999999,0.5307030729,628.0822014242455
B07QWTY353,WAG Chicken & Sweet Potato Recipe 24lb,,PET_SUPPLIES,0.127,0.381,0.6604,0.0319547748,10.886216880000001,340.675750279423
B074H5J9NF,"365 Everyday Value, Organic Haricots Verts (Extra Fine Green Beans), 16 oz, (Frozen)",,GROCERY,0.18414999999999998,0.23495,0.038099999999999995,0.0016484362192499998,0.4898797596000001,297.17847368270276
B01MY151S2,"AmazonBasics Kindle Fire Standing Case, 7in (2015 Model), Purple",,PORTABLE_ELECTRONIC_DEVICE_COVER,0.019049999999999997,0.19685,0.127,0.00047624904749999996,0.10115109851000001,212.39118280861237
B084T7P7HW,"Stone & Beam Classic Wishbone Dining Chair, 43"" H, Set of 2, White",,CHAIR,1.0922,0.5715,0.4826,0.30123520398,16.1252087535,53.530293074811425
B013R5UAOA,"AmazonBasics Filter Coffee Maker, 8 Cup Power: 1000 W Vacuum Flask (1 Litre)",,COFFEE_MAKER,0.3399999996532,0.20999999978579997,0.2799999997144,0.019991999938824476,1.5999999986582552,80.03201298290594
B0736V2XSN,"AmazonBasics Stainless Steel Dinner Knives with Scalloped Edge, Pack of 12",,KITCHEN,0.014986,0.134874,0.25501599999999996,0.0005154438893682239,1.0069750614000001,1953.607525805074
B07QC8CFBJ,"Amazon Brand – Stone & Beam Mid-Century 100% Stoneware Planter, 7.87""H, Dark Green",stoneware,PLANTER,0.19999959999999997,0.2249932,0.2249932,0.010124367760471981,2.8122726940000002,277.77267287541684
B0825DNV6Q,"Amazon Brand – Rivet Modern Shagreen Table Lamp, LED Bulb Included, 25""H, Beige",resin,LAMP,0.635,0.30479999999999996,0.30479999999999996,0.058993430399999984,0.5896700810000001,9.99552114535113
B07FNK1TM3,"Fremont Top Open Silver, 20""",,LUGGAGE,0.5499099999999999,0.22987000000000002,0.369824,0.04674864255414079,3.129787353,66.9492670161559
B07NQMHG2L,AmazonBasics Chevron Poly Rib Commercial Carpet Vinyl-Backed Mat 4x6 Brown,rubber,JANITORIAL_SUPPLY,0.009524999999999999,1.2191999999999998,1.8288,0.021237634943999995,7.25747792,341.72721864448306
B07PY54V6J,"AmazonBasics Sac à dos antivol avec haut retroussable de qualité supérieure, noir",tissu,BACKPACK,0.29209999999999997,0.127,0.4191,0.015547226969999998,0.9979032140000001,64.185286284529
B0853Q6VYJ,AmazonBasics Global Macro Test1-1,,OFFICE_PRODUCTS,0.188214,0.049783999999999995,0.049783999999999995,0.0004664783589123839,0.28122726940000004,602.8731323264268
B084W2RK1Z,"Amazon Brand – Stone & Beam Morgan Faux Leather Memory-Swivel Barstool, 42.1""H, Brown",,STOOL_SEATING,1.06934,0.6095999999999999,0.5206999999999999,0.3394285340447999,11.974838568,35.27941044113718
B07PC5C2FY,"AmazonBasics Hardside Spinner With TSA Lock - 28-Inch, Orange",abs,SUITCASE,0.77724,0.30352999999999997,0.51562,0.12164283116546398,5.6290813117,46.275487488802966
B07B8MVVDQ,"Rivet Modern Seagrass Basket Set, 3-Pack, Natural & Black",other,HOME,0.39877999999999997,0.39877999999999997,0.37084,0.05897301211825599,3.7999610078276005,64.4355930168143
B075Z8M2BW,"Amazon Brand – Stone & Beam Roland X-Frame Coffee Table, 36""W, Pine",stone,TABLE,0.4572,0.9144,0.9144,0.382277428992,7.801788764,20.408708891267732
B07JFXBDDC,AmazonBasics Heavy Duty Storage Box with Removable Lid (Pack of 12),,STORAGE_BOX,0.257175,0.32384999999999997,0.4191,0.03490521446362499,8.708973504,249.5035093703748
B078N2VBTK,"AmazonBasics Gaming Chat Headset for PlayStation 4 with Microphone - 1,21 m Cable, Black",,HEADPHONES,0.0635,0.17779999999999999,0.13462,0.001519900186,0.08779999992637176,57.766951234764676
B076VZFSQG,"AmazonBasics Elevated cooling pet bed replacement cover, XL, green",,PET_SUPPLIES,0.00508,0.9499599999999999,1.335024,0.0064425545471232,0.9480080532999999,147.1478504940738
B07VPDFX1Y,"AmazonBasics Non-Electric Bidet Toilet Seat, Round, White",,TOILET_SEAT,0.37084,0.06095999999999999,0.43179999999999996,0.009761446283519997,2.0411656650000003,209.10484017578918
B07F2NC29W,"AmazonBasics Grifo para cocina, extraíble, Níquel satinado",metal,FAUCET,0.406908,0.231902,0.260096,0.024543381370945534,2.5310454246000003,103.1253756907454
B07D5812HY,Eono Essentials Multi-Color Nose Clip& Earplugs Set,,SPORTING_GOODS,0.019812,0.034798,0.041909999999999996,2.889350737416e-05,0.004999999995807048,173.04925743555248
B07C8VQNT6,"Amazon Brand – Stone & Beam Modern Soft Faux Fur Throw Pillow - 20 x 20 Inch, Tan",,PILLOW,0.17779999999999999,0.508,0.508,0.0458837792,0.6803885550000001,14.828520380465958
B07G2VWR56,AmazonBasics USB C 18W with Power Delivery and 12W USB A Car Charger with Cable,,CHARGING_ADAPTER,0.032999999966339996,0.032999999966339996,0.07299999992553999,7.949699975673915e-05,0.04719999996041853,593.7330981653465
B07H5S7TYQ,"Amazon Brand - Revly Melatonin 5 mg, Strawberry Flavor, Helps with occasional sleeplessness, 60 Gummies (2 per Serving), Vegan, Non-GMO",,HEALTH_PERSONAL_CARE,0.1008888,0.0639064,0.0639064,0.0004120326801477013,0.14968548210000002,363.28546086767267
B07L2XBFG8,"AmazonBasics Bois Portemanteau mural - Patère Murale - 8 Crochets Standard 92 cm, Naturelle",métal,STORAGE_HOOK,0.178054,0.10794999999999999,0.9799319999999999,0.018835203690807597,1.496854821,79.47112468608611
B07SD371XM,"Umi. van Amazon - 8-Pack Heavy Duty Nylon Veerklemmen, 4,5-inch, voor Verbetering, Houtwerk Projecten en Fotografie Studios",,HARDWARE_CLAMP_VISE,0.0254,0.1016,0.1143,0.00029496715199999997,0.059999999949684565,203.4124801451945
B072C8QG7V,"Amazon Brand – Rivet North End Modern Wood Accent Sectional Sofa Couch, 78.3""W, Grey Weave",haya,SOFA,0.87884,0.9601199999999999,1.9888199999999998,1.6781501285962555,50.711626966000004,30.218766546482605
B071KGJ5BW,"Thai-Spiced Roasted Almonds, 1.5oz , single serve (Pack of 15)",,GROCERY,0.1016,0.2794,0.30479999999999996,0.008652369791999997,0.7059031258125,81.5849464114652
B08DJPLTLV,"AmazonCommercial Aluminum Round Cake Pans, 3-Piece Set, Includes 8"", 6"", and 4"" Pans",,BAKING_PAN,0.0635,0.21844,0.21844,0.0030299681336,0.36287389600000003,119.76162124479447
B071WXG9KV,"Amazon Brand - Happy Belly Pecan Halves, 16 ounce",,GROCERY,0.111125,0.15239999999999998,0.23495,0.0039789839774999995,0.90718474,227.9940671110682
B01JIM11X0,AmazonBasics Sports In-Ear Headphones with Universal Microphone,,HEADPHONES,0.04394199995517916,0.021081999978496357,0.03606799996321064,3.341286287834863e-05,0.01599999998658255,478.85750002435344
B07BWLJNRG,"Amazon Brand – Stone & Beam Andover Slipcover Left-Facing Sofa-Chaise Sectional, 126""W, Cream Fabric",,HOME_FURNITURE_AND_DECOR,0.7874,1.0413999999999999,2.2352,1.8328603342719998,78.47148001000001,42.813671365291654
B085ZJLC5P,Amazon Brand - Solimo Karen Solid Sheesham Wood 4 Seater Dining Table with Chairs and Bench (Teak Finish),sheesham wood,FURNITURE,0.7599984799999999,0.98999802,0.98999802,0.7448715307529384,29.999999974842286,40.27540151053617
B00Q4TJXWC,"AmazonBasics Microfiber Flat Sheet, 280 x 320 + 10 cm - Cream",polyester microfibre,FLAT_SHEET,0.099999999898,3.199999996736,2.799999997144,0.8959999972582401,0.9099999992368827,1.015625002256119
B06XYMV21L,"AmazonBasics DSN-02950 Mesh Desk Organizer, Black",,OFFICE_PRODUCTS,0.10210799999999999,0.112014,0.23799799999999996,0.002722108196804975,0.6985322498000001,256.6144323799802
B07QHJZLR9,"Amazon Brand – Stone & Beam Table Lamp, 16""H, White and Brown Stripe",ceramic,LAMP,0.3175,0.23495,0.23495,0.01752647704375,1.1339809250000001,64.70101904503288
B07TGKNCBH,"AmazonBasics 2.5-inches SATA Hard Drive Enclosure - USB 3.0, 5-Pack",,COMPUTER_DRIVE_OR_STORAGE,0.01016,0.06858,0.10922,7.6101525216e-05,0.12700586360000002,1668.9003701242195
B00E1GY8XO,Amazon Essentials Rose Gold Plated Stainless Steel Rounded Tube Hoop Earrings (50mm),metal,FINEEARRING,0.017779999999999997,0.127,0.127,0.00028677361999999995,0.007999999993291275,27.896568705626674
B075X4VWM2,"Stone & Beam Cameron Classic Ottoman, 31"" W, Indigo",,OTTOMAN,0.4572,0.7874,0.6604,0.23774352451199998,9.071847400000001,38.158126151369075
B07YDHSPJ2,AmazonBasics Lot de 4 batteries au lithium CR14250,,BATTERY,0.11912600000000001,0.106934,0.016002,0.000203843392183368,0.036287389600000004,178.016021080328
B07XMD25RT,AmazonBasics Elektrikli Kahve Çekirdeği Öğütücü CG9403-GS-B,,ABIS_KITCHEN,0.1422399998549152,0.0939799999041404,0.08712199991113556,0.0011646220800906565,0.5169899995664571,443.91224278197916
B015OW3P1O,AmazonBasics Uni-Directional DisplayPort to HDMI Display Cable - 10 Feet,,COMPUTER_ADD_ON,0.010922,0.020066,3.048,0.000668002276896,0.14288159655000002,213.89387655073065
B07VMLF9CB,"Amazon Brand - Movian Stavis - Sofá cama, 74 x 146 x 87 cm (largo x ancho x alto), gris claro",tela,SOFA,0.8699999991126,1.4599999985108,0.7399999992451999,0.939947997123759,40.99999996561778,43.619434363473076
B074J9RL65,"365 Everyday Value, Extra Virgin Olive Oil, Mediterranean Blend, 33.8 fl oz",,GROCERY,0.27305,0.08509,0.08255,0.001917952212475,1.3743848811,716.5897419969814
B075X4T5M6,"Amazon Brand – Rivet Uptown Mid-Century Modern Tufted Velvet Daybed Loveseat, 78""W, Charcoal &amp; Black",solid wood frame; velvet upholstery; metal,SOFA,0.635,1.9811999999999999,0.6858,0.8627789196,62.142154690000005,72.02558300660642
B07P8ST6VT,"Amazon Brand – Rivet Emerly Modern Ottoman, 33""W, Steel Grey",,OTTOMAN,0.4572,0.5841999999999999,0.8382,0.22388006836799998,11.33980925,50.65126758564472
B071HX9NX6,"AmazonBasics - Divisor de 5 salidas para múltiples auriculares, Verde neón",,ELECTRONIC_ADAPTER,0.014986,0.0599948,0.0599948,5.394024914122144e-05,0.02494758035,462.5039881570536
B01MZFKYO8,"Amazon Brand - The Fix Women's Garza Whipstitch Platform Dress Sandal, Dark Brown/Orange Sun, 6 B US",leather,SHOES,0.104902,0.249936,0.294894,0.007731762758895167,0.36854380062500003,47.66620654533161
B07W6D6N1N,"AmazonBasics Portable Paper Trimmer, Mini",,OFFICE_PRODUCTS,0.0449999999541,0.1799999998164,0.284899999709402,0.0023076899929384688,0.1950447191,84.51946305475902
B00UZ7GAA2,"AmazonBasics Everyday 100% Cotton Fitted Sheet, Dark Purple 90 x 200 x 30 cm",100% cotton,HOME_BED_AND_BATH,0.355599999637288,0.248899999746122,0.025399999974092,0.0022481245291207388,0.5099999995723188,226.85576041990177
B06Y3RGCR1,naivo Mujer Holbrook Prizm diario marfil hielo anteojos de sol,,SUNGLASSES,0.048999999950019996,0.056999999941859995,0.1399999998572,0.0003910199988034787,0.0045359237000000005,11.600234550355296
B07VXQYLDB,AmazonBasics Porte-Manteau Mural 3 Crochets Modernes Individuel Blanc,,STORAGE_HOOK,0.178054,0.10794999999999999,0.40004999999999996,0.007689332766464998,0.6713167076000001,87.30493633046696
B06Y5Q9FXB,"AmazonBasics - Cargador de coche, de 9,6 A / 48 W, 4 puertos USB, para dispositivos Apple y Android, Negro",,CHARGING_ADAPTER,0.07950199999999999,0.026924,0.04800599999999999,0.00010275741177508796,0.0549980748625,535.2224614500605
B075X4PRYX,"Amazon Brand – Stone & Beam Marin Upholstered Ottoman, 29""W, Pewter",pewter,HOME_FURNITURE_AND_DECOR,0.5334,0.7365999999999999,0.5841999999999999,0.22953360544799994,14.51495584,63.23673525569359
B07HSG8DPT,"Amazon Brand – Stone & Beam Commodore Casual Wood Side End Table, 17""W, New Whitewash",stone,TABLE,0.4826,0.43179999999999996,0.43179999999999996,0.08998136842399998,9.5481193885,106.11218250769912
B07TTN3GJ3,AmazonBasics bagagerumsorganisatör med isolerad kylväska,,AUTO_ACCESSORY,0.29972,0.2794,0.60452,0.050623573591359994,0.6803885550000001,13.440152615304958
B07RPT4RKK,"AmazonBasics Car Sun Shades with 120 and 100 GSM Polyester with Suction Cup for Darker Shadow - 2 Semi-Transparent (21"" x 14"") and 2 Transparent (17"" x 14"")",polyester,VEHICLE_INTERIOR_SHADE,0.001524,0.35559999999999997,0.5334,0.00028906780895999996,0.14968548210000002,517.8213466194463
B07XQJ3TXY,"AmazonCommercial Professional Deodorizing Air Freshener Refill, Fresh Linen, 1-Gallon, 2-Pack",,JANITORIAL_SUPPLY,0.29662120000000003,0.15494,0.15494,0.007120808243516321,3.855535145,541.4462815384144
B07B78RCT5,"Amazon Brand – Stone & Beam Creston Modern Wood Dining Buffet, Cabinet Credenza, Storage, 56""W, Grey",wood,CABINET,0.8128,0.4826,1.4223999999999999,0.557946755072,63.502931800000006,113.81539765708521
B07PZQ887F,AmazonBasics Poly Linear-Rib Commercial Carpet Vinyl-Backed Mat 4X8 Red/Black,,JANITORIAL_SUPPLY,0.02419349997532263,0.101599999896368,0.203199999792736,0.0004994777091915983,9.979032140000001,19978.93390708267
B00FXWAQ22,"Platinum-plated Sterling Silver Princess-Cut Solitaire Ring made with Swarovski Zirconia (2 cttw), Size 7",platinum-plated-silver,FINERING,0.017779999999999997,0.127,0.127,0.00028677361999999995,0.009071847400000001,31.63417681166072
B017XDD03K,"Amazon CollectionIGI Certified 18k White Gold Lab Created Diamond Stud Earrings (1 cttw, G-H Color, VS1-VS2 Clarity)",metal,FINEEARRING,0.00508,0.00508,0.0127,3.2774128000000003e-07,0.0005699999995220034,1739.176705241413
B073ZSL7Y1,"Amazon Brand – Rivet Emerly Modern Sectional Sofa, 96""W, Navy","velvet, hardwood frame, metal legs",SOFA,0.8635999999999999,0.889,2.4383999999999997,1.8720581913599996,93.44002822,49.91299343751614
B07PZH5XM4,"AmazonCommercial 65 Watt Equivalent, 4-Inch Recessed Downlight, Dimmable, Round LED Light Bulb | Warm White, 6-Pack",,LIGHT_BULB,0.072898,0.13588999999999998,0.13588999999999998,0.0013461411819057996,0.34019427750000003,252.71812650317253
B07TCPTK31,"AmazonCommercial 13G Nylon & Foam Nitrile Gloves (Grey/Back), Size XL, 3 Pairs",,SAFETY_SUPPLY,0.009906,0.08889999999999999,0.249936,0.00022010448882239998,0.1315417873,597.6333695136027
B079R958JM,"Allegro Coffee Celebration Caffe, Whole Bean, 8 oz",,COFFEE,0.17779999999999999,0.08889999999999999,0.09652,0.0015256356583999997,0.226796185,148.65684591945825
B00E1GYAOQ,Amazon Essentials Yellow Gold Plated Stainless Steel Rounded Tube Hoop Earrings (60mm),,FINEEARRING,0.017779999999999997,0.127,0.127,0.00028677361999999995,0.009699999991865672,33.82458955557235
B07S6BCRM7,"AmazonBasics Tabletop Planter, Zigzag - Grey/Copper",copper,PLANTER,0.110998,0.10845799999999998,0.309118,0.0037213544722439116,0.5307030729,142.6101912242709
