uuid,franka_rate,franka_n,category,scale,robotiq_rate,robotiq_n,gap,best,oracle_rate
655edd88cfa74d2cafc13c7aa387d137,0.596,2000,cat,0.031313522719575236,0.683,2000,-0.08700000000000008,robotiq,0.683
5eee9d9172dd4738adc6a1916f53eb1f,0.9165,2000,basketball_backboard,0.0003626078472889764,0.211,2000,0.7055,franka,0.9165
8badb112834946c2b3e044b67586954c,0.0,2000,jumpsuit,0.5796544728812288,0.0,2000,0.0,robotiq,0.0
f1b122751d0b4609926041975fef2bab,0.003,2000,vase,0.001729085695670657,0.4445,2000,-0.4415,robotiq,0.4445
9f7b04b6973f4684a4d7392876bce696,0.8545,2000,tux,5.234886134148787,0.7845,2000,0.07000000000000006,franka,0.8545
28faa54f048a4463a48ea34d737c0b53,0.9335,2000,brassiere,0.000837471868012874,0.1925,2000,0.741,franka,0.9335
48d12f156daa46a8a9051b6b80a3ec45,0.5545,2000,goggles,0.0678427843719267,0.7845,2000,-0.22999999999999998,robotiq,0.7845
1c3be347aa1c4c17b69578bf3f01dcb7,0.829,2000,patty_(food),0.09793049045509372,0.216,2000,0.613,franka,0.829
0550851c03d2440c831f82bfb27d0f91,0.7065,2000,windmill,0.0007655583356418496,0.68,2000,0.026499999999999968,franka,0.7065
d5d96ae5d0cc4c7cb83c2a2c35a2092e,0.4395,2000,motor_vehicle,0.039739008610423905,0.4,2000,0.03949999999999998,franka,0.4395
5c2f841b99164ae0a46d8f57063aae56,0.9465,2000,beef_(food),0.0005505584987496807,0.2005,2000,0.746,franka,0.9465
c4c74f0471394312b2b087a35833fb18,0.5055,2000,escargot,0.09828516713356039,0.284,2000,0.22149999999999997,franka,0.5055
2cd8d1032b53426a92abb64a71743aa6,0.7645,2000,freight_car,0.02601663487350416,0.297,2000,0.46749999999999997,franka,0.7645
9cfda83306c14bbbb6526dd4cdef64c9,0.7355,2000,tinfoil,0.09405710246150235,0.256,2000,0.47950000000000004,franka,0.7355
4e8ce1e067b6426494cf724dbe4e0f71,0.731,2000,washbasin,0.004992037204889281,0.175,2000,0.556,franka,0.731
5b8e0438053f4f65b6d4189f23c7bf86,0.608,2000,jewelry,0.0005312593578304799,0.8965,2000,-0.2885,robotiq,0.8965
93cf76c6dc444a8fae3b1a06cac21ad5,0.0,243,stereo_(sound_system),0.24099860967364148,0.016,2000,-0.016,robotiq,0.016
dc5b365ea5814492834e9ed8f8953306,0.991,2000,corkboard,0.01332543885745971,0.124,2000,0.867,franka,0.991
0917c63e36cc45718b80a92dd5aa7b62,0.886,2000,sunglasses,0.07077379041915641,0.254,2000,0.632,franka,0.886
b6b80c6a199a411dbfe9c3082a10c365,0.8465,2000,chair,0.07337753427836992,0.6265,2000,0.22000000000000008,franka,0.8465
a7440e534ef6444895a6cc5feaf15a33,0.3405,2000,shirt,0.012705857031388611,0.268,2000,0.07250000000000001,franka,0.3405
aeb6b20f890a4ea68b9720c213995984,0.9325,2000,key,0.005261276555969824,0.486,2000,0.4465,franka,0.9325
40d1ea2932954cef8fb8e109ce3535a2,0.7835,2000,pendulum,0.033716571403613664,0.447,2000,0.33649999999999997,franka,0.7835
3633eaa6dde84ef192987c682036728c,0.8205,2000,keg,0.0016957574535803588,0.975,2000,-0.15449999999999997,robotiq,0.975
c145ad80740f4f90aebf1f63d301ac73,0.3745,2000,turtleneck_(clothing),0.13622238779082793,0.333,2000,0.04149999999999998,franka,0.3745
32a8e1f2186545f79a572a8307ce72ae,0.536,2000,stool,0.014776295997215623,0.9095,2000,-0.37349999999999994,robotiq,0.9095
f04c8e99765c4d7e875476998ec5c2f3,0.2675,2000,fighter_jet,8.789792903272764e-05,0.1345,2000,0.133,franka,0.2675
309c9156f9c049beab6813a2b1ca5b46,0.6805,2000,vase,0.00023096100766788178,0.73,2000,-0.04949999999999999,robotiq,0.73
c53229548417418793b85a176ddf1bb9,0.643,2000,food_processor,0.06881969961773088,0.4005,2000,0.2425,franka,0.643
ca8d526966a74d5ab796092e6e4531a8,0.606,2000,bat_(animal),0.007356013331247272,0.602,2000,0.0040000000000000036,franka,0.606
715d8d85d7a74ca99c7c94356056d07f,0.714,2000,playpen,0.001312970728407886,0.47,2000,0.244,franka,0.714
5832ef06058b4e949828533ef511c33a,0.401,2000,bucket,0.0011936267813957514,0.062,2000,0.339,franka,0.401
2f7c073c03db4812865aceaa34440fb8,0.708,2000,wineglass,0.010084416471118287,0.149,2000,0.5589999999999999,franka,0.708
a1a8bb454cac46ca9b3e6174ccb63e6c,0.8095,2000,cucumber,0.09332884195699517,0.841,2000,-0.03149999999999997,robotiq,0.841
b9d0f0fc25004ac58d3a58ebd7eef002,0.734,2000,boot,0.4335128167419681,0.4195,2000,0.3145,franka,0.734
672f7cd60edf414e933a4383ed5506bb,0.843,2000,beanie,0.047997933839248684,0.973,2000,-0.13,robotiq,0.973
359965886cc24453925b01ebe95421a3,0.784,2000,tote_bag,0.0021464237481961745,0.6275,2000,0.15650000000000008,franka,0.784
ccab11861ee4417d8dbd49ca5106116f,0.9705,2000,root_beer,7.577159727596677e-05,0.709,2000,0.26150000000000007,franka,0.9705
ab61fe73553a42edbb8bd0a490adf0b2,0.6465,2000,parakeet,0.0186818721038888,0.261,2000,0.38549999999999995,franka,0.6465
6dba3fdbfa1e4202b3d39c0967e7e352,0.3835,2000,birdfeeder,13.255640531949766,0.593,2000,-0.20949999999999996,robotiq,0.593
45fbae98d08c4c11b5f1cee392ff7d35,0.6945,2000,milk_can,1.0218053373212289e-05,0.1805,2000,0.514,franka,0.6945
8d0fee842f1f4ab596aec44c6a91ca04,0.159,2000,fish,0.0001526362287766676,0.1815,2000,-0.022499999999999992,robotiq,0.1815
5f0844c0fc704fbea51b34c05c61ee08,0.0,2000,antenna,1.7065875080684238e-06,0.0,2000,0.0,robotiq,0.0
55b7c45d8b0046c29b72faab0233e1cf,0.8475,2000,fighter_jet,2.443132333300221e-08,0.407,2000,0.44050000000000006,franka,0.8475
4b2427e240764a8b9db635d7e14ddf43,0.4285,2000,cornice,0.28795033393189695,0.18,2000,0.2485,franka,0.4285
3f2d4f5b962340b2933012e1bc634d88,0.75,2000,cornet,0.09492559693769186,0.52,2000,0.22999999999999998,franka,0.75
8311e7e4233a429ab7e70c451d9c0367,0.84,2000,oil_lamp,0.4144645278552028,0.5775,2000,0.26249999999999996,franka,0.84
49bbc29f9be84c55bdb53181d74a4acf,0.9785,2000,coin,0.7242688968959089,0.6775,2000,0.30100000000000005,franka,0.9785
05722c72e46342faa4b3915d32897df6,0.879,2000,pony,0.016898754730075335,0.2905,2000,0.5885,franka,0.879
e3c254d284ab4135bda47edec32f6acf,0.9725,2000,soccer_ball,0.009943545401032575,0.108,2000,0.8645,franka,0.9725
dfafb80f177f41d89aca04d7bf3b8417,0.445,2000,pottery,0.08880102010096959,0.896,2000,-0.451,robotiq,0.896
7570bcc5e1004bbc9e96601ac772ea54,0.9365,2000,Christmas_tree,0.004899564748847503,0.0445,2000,0.892,franka,0.9365
135446e9cd4a42d2bb08014df3f89027,0.844,2000,skateboard,0.05741478323157086,0.6075,2000,0.23649999999999993,franka,0.844
4ab3f1029b634afe9761f2360f83807c,0.6475,2000,costume,0.0017317864777646223,0.521,2000,0.12649999999999995,franka,0.6475
c22bd73cf8d247b8b8e4ed6fe23d52f6,0.0,1155,mushroom,0.08900806035255038,0.262,2000,-0.262,robotiq,0.262
ea50c83418b2428fbfcb26282f0f277a,0.2125,2000,garbage_truck,0.006412679932305546,0.25,2000,-0.037500000000000006,robotiq,0.25
c6b77ed586b94c96b828a69e38c3bab0,0.6335,2000,telephoto_lens,0.20986148760281292,0.484,2000,0.14949999999999997,franka,0.6335
f9648345dfbd45419be2fcdc9705edb0,0.824,2000,sugar_bowl,3.779029267072664,0.516,2000,0.30799999999999994,franka,0.824
b2ab96c4d1424afea71513cd0a4dcd7a,0.84,2000,step_stool,0.0038879620877203436,0.66,2000,0.17999999999999994,franka,0.84
740bf65da702483e993da669b42a3009,0.9355,2000,machine_gun,0.00015691078118967543,0.4485,2000,0.487,franka,0.9355
1bb879ae012947938ad624249086df95,0.786,2000,gravestone,0.00010895211534978311,0.466,2000,0.32,franka,0.786
1808a0a8ef0a4e448e2d76fab9595c3e,0.889,2000,dining_table,0.0018593903740738323,0.465,2000,0.424,franka,0.889
c4311a0b918643af97904e10c7a34efc,0.9045,2000,newspaper,0.00034966824599661406,0.5605,2000,0.344,franka,0.9045
ef1baf9a4c1c445ca874514b7744662d,0.901,2000,bus_(vehicle),0.06621521533477218,0.4155,2000,0.48550000000000004,franka,0.901
b8037798633640e7bf040aac16ea8d45,0.1135,2000,shoulder_bag,0.0472988497798671,0.578,2000,-0.46449999999999997,robotiq,0.578
b1a7c5dcf8ce4c62a3c7bdaf8a4c6783,0.4365,2000,banana,2.1558575816449856,0.1945,2000,0.242,franka,0.4365
abf32f095d94465ab3a51f0a696eec22,0.2505,2000,jet_plane,0.008095376387177663,0.3565,2000,-0.10599999999999998,robotiq,0.3565
bec17ede27c844b294368bdf43160075,0.9145,2000,stepladder,0.0010547401985914987,0.555,2000,0.35949999999999993,franka,0.9145
6f52951e9a224929987a2dfeff50a315,0.904,2000,pliers,0.7018542940663991,0.566,2000,0.3380000000000001,franka,0.904
5b5f480b3bbe4988928a3c3e64c72b22,0.9495,2000,chessboard,1.3083464654474526,0.073,2000,0.8765000000000001,franka,0.9495
493fb514801d453e8482f52f6f6c2d89,0.334,2000,truck,0.028338854953109543,0.3475,2000,-0.013499999999999956,robotiq,0.3475
121922992c4c44c9a121a40c82c79382,0.388,2000,freight_car,0.024356428030591838,0.506,2000,-0.118,robotiq,0.506
ea56d5c5e9d64eef971c264398350b85,0.735,2000,tray,0.00046686639602590833,0.1965,2000,0.5385,franka,0.735
a7daa7926b16453fb5be6231fea1ca33,0.958,2000,flash,0.02498802569388847,0.303,2000,0.655,franka,0.958
3e5b44b8eac24e2dadcc158e7ae421b2,0.8715,2000,mug,0.006293111535972827,0.811,2000,0.0605,franka,0.8715
888b800a28584941ac4aea2cad734d3c,0.978,2000,signboard,0.0007118566419610157,0.065,2000,0.913,franka,0.978
08f0fc1d37d74831912c7b9c59c84d5a,0.1865,2000,drill,0.021238165563709974,0.445,2000,-0.2585,robotiq,0.445
af57fbf7fbf44b159fc790060fd16a16,0.0,1359,milk,0.03500521060717195,0.2425,2000,-0.2425,robotiq,0.2425
50ccf529d8a3496ba6feb01520cc9c5c,0.949,2000,mousepad,0.5677349733879804,0.083,2000,0.866,franka,0.949
3b3e19800e76495b821da1deedb23db2,0.817,2000,trench_coat,0.0009851628882593174,0.5335,2000,0.2835,franka,0.817
b37a3d92d35445f3a8dba72a0b7c708a,0.6465,2000,table_lamp,0.17392762820497432,0.6635,2000,-0.017000000000000015,robotiq,0.6635
688c0525bd564087a24e55a19b45e8d0,0.492,2000,cargo_ship,0.18224659408266364,0.5545,2000,-0.0625,robotiq,0.5545
3d26b17e85214fc1b8f215cd613d5bb6,0.9715,2000,card,0.0420401268913671,0.0375,2000,0.934,franka,0.9715
9a2c5ed79d634a61b1166836a8a5530f,0.076,2000,sofa,0.00012795328606848123,0.333,2000,-0.257,robotiq,0.333
ae1249168e9343f5badcb102faf3800c,0.3674698795180723,1826,gasmask,0.08898004282718606,0.2645,2000,0.1029698795180723,franka,0.3674698795180723
9e35487f302545d49f9b5617564dae63,0.6135,2000,shepherd_dog,0.04088552571520762,0.405,2000,0.20850000000000002,franka,0.6135
7a35202825b446879e9a208e73ba18f4,0.9025,2000,pea_(food),3.5989338476591857,0.6875,2000,0.21499999999999997,franka,0.9025
bf630047daae421daa375d1d92858e88,0.662,2000,sail,0.04723766989774283,0.2825,2000,0.37950000000000006,franka,0.662
0995ef51a5354cd1ac59f96d97ec605c,0.4665,2000,bass_horn,0.06999028166677827,0.5975,2000,-0.131,robotiq,0.5975
3a784add78294c4e861c77cbcbe1c6dc,0.9625,2000,remote_control,0.39676372239662994,0.8355,2000,0.127,franka,0.9625
627ebce56f204ae4a4dafdbdc993513a,0.9725,2000,monitor_(computer_equipment) computer_monitor,0.00044262441776351326,0.1495,2000,0.8230000000000001,franka,0.9725
eb7ba8abcb384dc0b4f86ab869e5da8b,0.87,2000,sponge,0.021602340390580944,0.9255,2000,-0.055499999999999994,robotiq,0.9255
935a4292e9c84a51853efd5986876805,0.7865,2000,hot-air_balloon,0.11271779138418983,0.8885,2000,-0.10199999999999998,robotiq,0.8885
4237721edd044ec79c209770e1f90d72,0.4735,2000,battery,0.3474503756297818,0.169,2000,0.3045,franka,0.4735
a42c42d9b3684b37946a45cd1a496b80,0.782,2000,monitor_(computer_equipment) computer_monitor,0.008964094845573305,0.0985,2000,0.6835,franka,0.782
bba37c5cec5047d598f1ade436e95325,0.927,2000,grill,0.00046503006898506013,0.2245,2000,0.7025,franka,0.927
f839c554576e4aed9ce90f5813656d8f,0.2085,2000,motor_vehicle,0.02560741297408663,0.066,2000,0.1425,franka,0.2085
fb62c1b7e5b24ab894be4f4da0c1ec34,0.729,2000,monkey,0.015639480578528386,0.5415,2000,0.1875,franka,0.729
5958996dcbd54b829826c198d9ee2c7e,0.8125,2000,mattress,2.0728149288489357,0.493,2000,0.3195,franka,0.8125
811daf3a66fe4777a2d26b2fca951528,0.2075,2000,eagle,0.009136922261285384,0.187,2000,0.02049999999999999,franka,0.2075
0227561c895f47fda3ff218dda809310,0.8825,2000,projectile_(weapon),0.00015981345662713207,0.562,2000,0.3204999999999999,franka,0.8825
c0eac3720039454895db8107a42e2cbd,0.711,2000,chessboard,0.005427869954981569,0.116,2000,0.595,franka,0.711
2f1b1cbd276a44828d2b2b059c9efa15,0.7395,2000,wall_clock,0.04143985518496256,0.06,2000,0.6795,franka,0.7395
3dba2b6e4098420c86be2a45c14f1ea9,0.0,778,apple,0.11111852069630127,0.011627906976744186,774,-0.011627906976744186,robotiq,0.011627906976744186
2b1c58ff1bdc481cb317faf26e65ab22,0.2685,2000,cat,0.0012313668132275018,0.502,2000,-0.23349999999999999,robotiq,0.502
af878290c9d34bff8d998200feb87b97,0.0,496,muffin,0.06210862873323998,0.592,2000,-0.592,robotiq,0.592
826eeb384b644d278e78c802ac59fbc3,0.213,2000,bowl,1.415579763339671,0.0305,2000,0.1825,franka,0.213
fd8f14a7834a41508495c8c8a6a44812,0.908,2000,clothespin,7.722872378888974e-05,0.6325,2000,0.2755000000000001,franka,0.908
478d053a749d455b85ef3f66447db0ed,0.9575,2000,shield,0.001548549121354806,0.0655,2000,0.892,franka,0.9575
f7840cf7013245a4a7b03291d582488e,0.8065,2000,wheel,0.01931993576021621,0.172,2000,0.6345000000000001,franka,0.8065
9c127b07958343bba6d9f0fa41578272,0.947,2000,screwdriver,0.06214422542153681,0.6935,2000,0.25349999999999995,franka,0.947
b0e6394b0d4f471385836143444a1a8a,0.727,2000,crow,0.1838898989143223,0.976,2000,-0.249,robotiq,0.976
884a54d5697e4026b69eaf1ad51f9c58,0.819,2000,rabbit,0.011754768703804373,0.615,2000,0.20399999999999996,franka,0.819
0bfd91e18c5546d59021e574170c2bef,0.5025,2000,sheep,0.027255123323579763,0.4395,2000,0.06299999999999994,franka,0.5025
09926a4816564894b4c97a12cc0262d1,0.9475,2000,rifle,0.030211895852222205,0.3995,2000,0.548,franka,0.9475
c4acddbd83784f3497e99d309ac5904b,0.65,2000,vent,0.0012473362009564782,0.3785,2000,0.2715,franka,0.65
32427dedc61b4fd0aacd976246117fe4,0.8475,2000,liquor,0.11740733128599322,0.5065,2000,0.3410000000000001,franka,0.8475
f3c4f5fd41f742668dd32611cca98ffc,0.4395,2000,blimp,4.628332839706313e-05,0.365,2000,0.07450000000000001,franka,0.4395
33c32453fc834a51b35d87c483283ef3,0.8845,2000,watch,0.31655649710336575,0.22,2000,0.6645,franka,0.8845
55d0e295c53e43219ba68c6d911299a0,0.0,255,fire_alarm,0.018928773818946375,0.1675,2000,-0.1675,robotiq,0.1675
e32113991c644f5485cd3ecce51bd341,0.9805,2000,honey,0.006155009168199469,0.7075,2000,0.273,franka,0.9805
97bc5d1699c94b619d0666f6eab79ea0,0.948,2000,bead,0.05121707874660617,0.615,2000,0.33299999999999996,franka,0.948
adca408fc3684648bc21b8deb3fe62dd,0.95,2000,stop_sign,0.10711551412524031,0.256,2000,0.694,franka,0.95
dbc29ea919e24504b933a85d464a8f44,0.0,1257,toy,0.027180194751791696,0.5845,2000,-0.5845,robotiq,0.5845
0af4f2b80dce4b6ab6d6823acb124582,0.9645,2000,fume_hood,3.615750564216213e-06,0.1355,2000,0.829,franka,0.9645
f6113eba1f83456c80b36d8d4ff4ee9d,0.21928166351606806,1058,pumpkin,0.04690582173055253,0.6515,2000,-0.43221833648393193,robotiq,0.6515
7ab75054dea04187bca4da0917f501a3,0.4085,2000,armchair,2.2194022070588044e-06,0.1165,2000,0.292,franka,0.4085
6f4a0b64512f412aa46403796201ac1c,0.928,2000,laptop_computer,0.0003934213135050565,0.4435,2000,0.48450000000000004,franka,0.928
203f5082fb1e4f60a16121667dc927c8,0.1475,2000,walking_cane,0.008896991145768179,0.038,2000,0.10949999999999999,franka,0.1475
e9f53b64daec4b35b4f18e0fe9ba415d,0.0,2000,keg,0.0745781851819624,0.137,2000,-0.137,robotiq,0.137
4c06e83b2c0d47b796d286a85b41bf2e,0.7695,2000,sweat_pants,0.1272656434010227,0.5765,2000,0.19299999999999995,franka,0.7695
7838ed8612c5496095e78aff45970c1e,0.3655,2000,kitchen_sink,0.28297878930496667,0.24,2000,0.1255,franka,0.3655
639fdccaf68e47c39bd7769b4d10aaff,0.8225,2000,passenger_car_(part_of_a_train),0.0001238647118442528,0.5275,2000,0.29500000000000004,franka,0.8225
7c0620856f0444cf8e9bbcd8670b6247,0.773,2000,syringe,0.08059670297849188,0.5155,2000,0.25750000000000006,franka,0.773
3039a94d5dc34429b13b67d6318f4747,0.468,2000,baseball_cap,0.008506328198086248,0.6175,2000,-0.14950000000000002,robotiq,0.6175
e1fb91a9a91b4a7da1d2d3363dd6f89d,0.266,2000,tartan,13.793389347500655,0.2585,2000,0.007500000000000007,franka,0.266
0e48887c739d470da68320da318b7b5d,0.8535,2000,casserole,0.0018643973944672332,0.038,2000,0.8155,franka,0.8535
488b8d1315cc4e2f89fa6188514ccc9a,0.5195,2000,dinghy,4.026637844694595,0.4445,2000,0.07499999999999996,franka,0.5195
ebec8fefb47d4363b2aef47850da0ebd,0.3805,2000,convertible_(automobile),1.9783081557493085,0.3535,2000,0.027000000000000024,franka,0.3805
76c7e3b25a21457287247908d51ea705,0.2845,2000,potato,0.04998057388056746,0.689,2000,-0.40449999999999997,robotiq,0.689
bfa9fecd9884450baa68192cf44ee9e8,0.7015,2000,chinaware,0.001824381493199928,0.247,2000,0.4545,franka,0.7015
00cd8d7fba924ff4861936d32baef310,0.581,2000,ring,0.14322931877326772,0.236,2000,0.345,franka,0.581
8e92af109b0e437d93361a5c0c5108a4,0.941,2000,drumstick,0.4937488271247334,0.6555,2000,0.2855,franka,0.941
fe4bee2d15084a09a599465e6bbe1be5,0.595,2000,bird,0.07288837130452705,0.5575,2000,0.03749999999999998,franka,0.595
82d8b3fb158e45d1bac887cf2ffec43b,0.774,2000,martini,0.02973497392217044,0.836,2000,-0.061999999999999944,robotiq,0.836
e9f24d0dad3c4a8c92707e3b28870eb2,0.3135,2000,globe,0.07127824705583057,0.581,2000,-0.26749999999999996,robotiq,0.581
296b7d6b6fd24030b31b1041e877612b,0.876,2000,water_jug,0.0018116488032225717,0.576,2000,0.30000000000000004,franka,0.876
64eef88d87c74930b7fbeac968f24527,0.8635,2000,cherry,0.03148563999318756,0.5455,2000,0.31800000000000006,franka,0.8635
c7c98d92757d425f967e6e406589b46e,0.933,2000,file_cabinet,0.00040762213908815674,0.9375,2000,-0.0044999999999999485,robotiq,0.9375
6c33ec57fb6240859fc2ae321ea75ef4,0.956,2000,pen,0.008979883394397675,0.4715,2000,0.4845,franka,0.956
c420d45beb9847b79e8230a2b05ccbb5,0.938,2000,radio_receiver,1.7553757660468747,0.5935,2000,0.3444999999999999,franka,0.938
a93161d5bafb4d83a73c766aadb97416,0.906,2000,parking_meter,0.0013705417037695152,0.421,2000,0.48500000000000004,franka,0.906
02c81d18c4f04b9b9275fde41d0e715b,0.563,2000,hummingbird,0.2501206293441373,0.353,2000,0.20999999999999996,franka,0.563
140dc25d6d1e4329a9a923c2e9b81fb4,0.866,2000,duckling,0.14130082415382206,0.446,2000,0.42,franka,0.866
8bafbca3288c471f833ebb8071d55f24,0.7595,2000,Dixie_cup,0.0006239852983849031,0.465,2000,0.29449999999999993,franka,0.7595
2f06edc7e5544f33a40492e497f0f111,0.9045,2000,bus_(vehicle),0.005757738784865539,0.4295,2000,0.475,franka,0.9045
6a4bd5debdbe4c35b1cacc3c01723b17,0.285,2000,fishbowl,0.03031301903561122,0.073,2000,0.21199999999999997,franka,0.285
362706d5511c4250bc419c6f5ef4f2ae,0.0365,2000,carnation,0.189580496036073,0.2395,2000,-0.20299999999999999,robotiq,0.2395
05ecd3142b864c1da554fd27c829f786,0.854,2000,license_plate,0.030358704262912532,0.7285,2000,0.12549999999999994,franka,0.854
51ed5186afb04487ae6adb51f8ffd09b,0.537,2000,tiger,0.00028976978613524793,0.5135,2000,0.023500000000000076,franka,0.537
810906c7d15847c7ad082b211795e1cc,0.876,2000,wedding_ring,12.085932569072941,0.357,2000,0.519,franka,0.876
5272152dfe5f4cc5aafdf399b10a79e0,0.7385,2000,boom_microphone,0.11182801215053338,0.613,2000,0.12550000000000006,franka,0.7385
7fd8ec4bf7284833946c9c23b91616dc,0.6725,2000,trousers,0.38947736662394017,0.3515,2000,0.321,franka,0.6725
8f38fed275cf4617b3560909be4b07d6,0.3515,2000,cooker,0.595981558385965,0.334,2000,0.01749999999999996,franka,0.3515
fe9b39e004c34ed9b953ad2e91538b68,0.126,2000,pineapple,0.08039821893353605,0.4805,2000,-0.3545,robotiq,0.4805
7c483413eab340d9a5a838c89d503451,0.8975,2000,shears,0.0018686882407723934,0.4015,2000,0.49599999999999994,franka,0.8975
f85034b168854e0689a10e203801d3a7,0.779,2000,telephone_booth,0.06311485353646755,0.4165,2000,0.36250000000000004,franka,0.779
971d3322d2e5480bbc6f9bc910a9864c,0.8775,2000,hose,0.03973447011535976,0.462,2000,0.4154999999999999,franka,0.8775
8aa5cf5a69264e07b2ad4a8f754a824d,0.945,2000,watch,0.02200611826030028,0.3945,2000,0.5505,franka,0.945
e14a4471096041adb9e33df44651e136,0.2923617208077261,1139,piggy_bank,0.0937353272100628,0.118,2000,0.1743617208077261,franka,0.2923617208077261
2aa3256dfecf440a8bb26fdd17fa73c3,0.79,2000,mushroom,0.024584815278594126,1.0,2000,-0.20999999999999996,robotiq,1.0
f96a4fb0b5f44219afe401c72ac4d6dd,0.8895,2000,condiment,0.16656667338969455,0.7805,2000,0.10899999999999999,franka,0.8895
00602ef508784e5384665aacaaf1f3a0,0.932,2000,handsaw,0.20172323298612835,0.407,2000,0.5250000000000001,franka,0.932
fac31ebbca974f3597f12ca083ececb9,0.8335,2000,shepherd_dog,0.00634427030282411,0.5755,2000,0.258,franka,0.8335
962a1b6e639e4b1e8279bcf0280ec8cb,0.973,2000,doormat,0.06950807948352927,0.2385,2000,0.7344999999999999,franka,0.973
606d4e1580fe44a78beb7e9d7fbeae59,0.8125,2000,giant_panda,0.0002829601867545939,0.6455,2000,0.16700000000000004,franka,0.8125
dbe182eee98144ec8738b63802282354,0.7095,2000,wineglass,0.9135263389680847,0.673,2000,0.03649999999999998,franka,0.7095
195c945078684c24bb3de3f069d84118,0.742,2000,table,0.0004778810505724724,0.651,2000,0.09099999999999997,franka,0.742
8d35be41a63c4762b8cb5fe62e50fc52,0.11413748378728923,771,pumpkin,0.1577217138297859,0.0895,2000,0.024637483787289235,franka,0.11413748378728923
5e8240e270c64c83a8187506ac064575,0.9775,2000,file_cabinet,7.268336123436567e-05,0.923,2000,0.05449999999999999,franka,0.9775
ed62ad059a8842ce9d1ae53d553c5195,0.9775,2000,suit_(clothing),0.00042385551444135665,0.4505,2000,0.527,franka,0.9775
6656586a17db4590ab4d843224089357,0.99,2000,strap,0.16825873475368058,0.062,2000,0.9279999999999999,franka,0.99
b3afce7367c74c6aae355f7db4ef2ac7,0.6935,2000,pitcher_(vessel_for_liquid),0.016865924991409074,0.5945,2000,0.09899999999999998,franka,0.6935
eb0b5f7b64fb45188a04e050537d3195,0.8275,2000,cat,0.23830674303393307,0.5325,2000,0.29500000000000004,franka,0.8275
e8a9b72425e148e48364bc0d3d05da13,0.5505,2000,lantern,0.0008817568597627334,0.3275,2000,0.22299999999999998,franka,0.5505
67ea22ca4cc74ab6ac5721db2dc598b0,0.821,2000,stepladder,0.13127270293549023,0.5945,2000,0.22649999999999992,franka,0.821
f4c122d7819e4f85925b9d1aab72a696,0.0225,2000,waffle_iron,0.0984688631320182,0.452,2000,-0.4295,robotiq,0.452
e1eae1ee03a146abb703fffd3c2cf4ec,0.996,2000,orange_juice,0.05106305819146116,0.2705,2000,0.7255,franka,0.996
3471b67c1d8f4842b1bcc1d3a264da8e,0.3415,2000,blouse,0.00042018300052537903,0.1575,2000,0.18400000000000002,franka,0.3415
7df41af8732c4537b68c1c5d1a7e493a,0.2785,2000,headscarf,0.001114496033052387,0.558,2000,-0.2795,robotiq,0.558
67d3cd1be64f4bd398073e446b2455e8,0.61,2000,pipe,0.20917802587947437,0.5365,2000,0.07350000000000001,franka,0.61
09ffe26c6eb84500918ac02a7a00353c,0.9475,2000,seashell,0.8881509563082004,0.229,2000,0.7185,franka,0.9475
da73f4b00c704d5eb44eb243e1593dc8,0.224,2000,bridal_gown,0.02207341613438014,0.583,2000,-0.359,robotiq,0.583
38cc23735d584a6cadef7ba92d76473b,0.832,2000,diary,0.018946156872096373,0.1385,2000,0.6935,franka,0.832
090a5e164a06435fa0360919839f1f84,0.864,2000,gun,0.2541076402077223,0.7755,2000,0.08850000000000002,franka,0.864
dadf363c84314ce0a2598a4ae0f800e6,0.424,2000,costume,0.471176147136743,0.64,2000,-0.21600000000000003,robotiq,0.64
4dd67b2cea5143e7b56450629f8cb120,0.8635,2000,guitar,1.3486763424772859e-05,0.5915,2000,0.272,franka,0.8635
a848538c7e4249a4af8e86c477193fa1,0.0,1412,heart,0.049823000228511,0.033,2000,-0.033,robotiq,0.033
4ccd381b2d9e48bc8dd7113ce444c030,0.906,2000,water_gun,0.41383026918611615,0.408,2000,0.49800000000000005,franka,0.906
86f3695a2b2945c9b6428e094d580c33,0.573,2000,banana,0.03647603935575113,0.263,2000,0.30999999999999994,franka,0.573
d2b6cb729a354e1385d0b8c3e14fef58,0.8685,2000,handkerchief,0.009963571599227268,0.3765,2000,0.49200000000000005,franka,0.8685
a4475b81ba7b4d589faeba319b58b30e,0.7715,2000,stew,0.05395115815815644,0.695,2000,0.07650000000000001,franka,0.7715
296893c411fe46dcac6df974b6093161,0.0535,2000,radio_receiver,0.0669569521347634,0.4715,2000,-0.418,robotiq,0.4715
5b81b7f478454277ab1b4630362e06b9,0.8065,2000,carton,0.0007302217622183313,0.614,2000,0.1925,franka,0.8065
ae89e9c50db54a3bb52e8a72577d378b,0.8435,2000,wedding_cake,0.02997898850891865,0.1465,2000,0.6970000000000001,franka,0.8435
d674a80e8b4a4c29a4ec8dcfb11ae2f0,0.627,2000,water_heater,0.07878084612193381,0.3945,2000,0.23249999999999998,franka,0.627
e0262d52dc0b4124bc14814e7c1f689a,0.9515,2000,wall_socket,0.0009595981641443874,0.2055,2000,0.746,franka,0.9515
351a82ec49e1444fab944e18ab251ebc,0.87,2000,flip-flop_(sandal),0.03340477216431353,0.3055,2000,0.5645,franka,0.87
